nct_id,rule_id,rule_type,type,identifier,field,operator,value,unit,raw_text,confidence,parsing_timestamp,condition
NCT06053567,inc003,inclusion,condition,"[""general""]",condition,=,,,"Daily smoker, ≥5 cigarettes (including e-cigarettes, little cigars/cigarillos) for ≥1 year;",0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc004,inclusion,condition,"[""general""]",condition,=,,,Motivated to quit smoking as evidenced by a score of ≥5 on a 0-10 Likert scale;,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc005,inclusion,condition,"[""general""]",condition,=,,,Body mass index \&lt;40;,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc006,inclusion,condition,"[""general""]",condition,=,,,Medical clearance to participate.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc007,inclusion,condition,"[""general""]",condition,=,,,Located near a participating YMCA site (within 50 miles),0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,exc001,exclusion,condition,"[""general""]",condition,=,,,* Regular exercise defined as engaging in vigorous-intensity exercise for at least 75 minutes per week for the last 3 months,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,exc002,exclusion,condition,"[""general""]",condition,=,,,Receiving current intervention for smoking cessation.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,exc003,exclusion,condition,"[""general""]",condition,=,,,Outstanding debt to the YMCA,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,exc004,exclusion,condition,"[""general""]",condition,=,,,Listed as a sex offender on the National Sex Offender Registry,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc001,inclusion,condition,"[""general""]",condition,=,,,* Histologically- or cytologically-documented advanced (Stage III not eligible for resection or curative radiation) or metastatic non-squamous NSCLC with specific mutations.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc002,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Documentation of locally assessed radiological disease progression while on or after last treatment based on Response Evaluation Criteria in Solid Tumors Version (RECIST) 1.1.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc003,inclusion,condition,"[""general""]",condition,=,,,"Participants with genome mutations must have received 1 or 2 prior lines of epidermal growth factor receptor tyrosine kinase inhibitor (EGFR TKI), including a third generation TKI for participants wit",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc004,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Measurable disease per RECIST 1.1 as assessed by the local site investigator.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc005,inclusion,condition,"[""general""]",condition,=,,,"Archival tumor tissue sample or newly obtained core, incisional, or excisional biopsy of a tumor lesion not previously irradiated has been provided",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc006,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Participants who have AEs due to previous anticancer therapies must have recovered to Grade ≤1 or baseline.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc007,inclusion,condition,"[""general""]",condition,=,,,"Participants who are hepatitis B surface antigen (HBsAg) positive are eligible if they have received HBV antiviral therapy for at least 4 weeks, and have undetectable HBV viral load prior to randomiza",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc008,inclusion,condition,"[""general""]",condition,=,,,Human immunodeficiency virus (HIV)-infected participants must have well controlled HIV on antiretroviral therapy.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,inc009,inclusion,condition,"[""general""]",condition,=,,,Have an ECOG performance status of 0 or 1 within 3 days before randomization.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc001,exclusion,condition,"[""general""]",condition,=,,,"include but are not limited to the following:

Inclusion Criteria:",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc002,exclusion,condition,"[""general""]",condition,=,,,Histologically- or cytologically-documented advanced (Stage III not eligible for resection or curative radiation) or metastatic non-squamous NSCLC with specific mutations.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc003,exclusion,condition,"[""general""]",condition,=,,,Documentation of locally assessed radiological disease progression while on or after last treatment based on Response Evaluation Criteria in Solid Tumors Version (RECIST) 1.1.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc004,exclusion,condition,"[""general""]",condition,=,,,"Participants with genome mutations must have received 1 or 2 prior lines of epidermal growth factor receptor tyrosine kinase inhibitor (EGFR TKI), including a third generation TKI for participants wit",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc005,exclusion,condition,"[""general""]",condition,=,,,Measurable disease per RECIST 1.1 as assessed by the local site investigator.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc006,exclusion,condition,"[""general""]",condition,=,,,"Archival tumor tissue sample or newly obtained core, incisional, or excisional biopsy of a tumor lesion not previously irradiated has been provided",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc007,exclusion,condition,"[""general""]",condition,=,,,Participants who have AEs due to previous anticancer therapies must have recovered to Grade ≤1 or baseline.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc008,exclusion,condition,"[""general""]",condition,=,,,"Participants who are hepatitis B surface antigen (HBsAg) positive are eligible if they have received HBV antiviral therapy for at least 4 weeks, and have undetectable HBV viral load prior to randomiza",0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc009,exclusion,condition,"[""general""]",condition,=,,,Human immunodeficiency virus (HIV)-infected participants must have well controlled HIV on antiretroviral therapy.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06074588,exc010,exclusion,condition,"[""general""]",condition,=,,,"Have an ECOG performance status of 0 or 1 within 3 days before randomization.

Exclusion Criteria:",0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc001,inclusion,condition,"[""general""]",condition,=,,,* Provide signed and dated informed consent form,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc002,inclusion,condition,"[""general""]",condition,=,,,Willing to comply with all study procedures and be available for the duration of the study,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc003,inclusion,demographic,"[""gender""]",gender,=,all,,"Male or female, aged \>= 18",0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc004,inclusion,condition,"[""general""]",condition,=,,,Life expectancy \>= 3 months as assessed by Radiation Oncologist,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc005,inclusion,condition,"[""general""]",condition,=,,,Mean heart dose estimated by Radiation Oncologist to be \>= 5 Gy (physics dose or biologically equivalent dose),0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc006,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Pathologically proven (either histologic or cytologic) proven lung cancer or esophageal cancer,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,inc007,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Planned radiation treatment course for management of lung or esophageal cancer \* Both standard and hypofractionation schedules are permitted,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,exc001,exclusion,condition,"[""general""]",condition,=,,,* Contraindication for FDG PET-CT scans as assessed by the radiation oncologist or nuclear medicine radiologist,0.85,2025-11-09T02:20:29.746530,cancer
NCT05775939,exc002,exclusion,condition,"[""general""]",condition,=,,,Palliative radiation doses defined as 20 Gy in 5 fractions,0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,inc001,inclusion,condition,"[""general""]",condition,=,,,"* BCR-ABL1 positive CML in chronic phase, with or without T315I mutation.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,inc002,inclusion,condition,"[""general""]",condition,=,,,"US: The patient has failed or is intolerant to at least one prior second-generation tyrosine kinase inhibitor (TKI) or asciminib. Rest of World: The patient has failed, is intolerant to, or not a cand",0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,inc003,inclusion,condition,"[""general""]",condition,=,,,ECOG performance status of 0 to 2.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,inc004,inclusion,condition,"[""general""]",condition,=,,,"Adequate hematologic, hepatic and renal function.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,inc005,inclusion,condition,"[""general""]",condition,=,,,Prior bone marrow transplant allowed if ≥ 6 months prior to the first dose of ELVN-001.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,exc001,exclusion,condition,"[""general""]",condition,=,,,"* Treatment with anti-cancer or anti-CML therapy within 7 days or 5 half-lives, whichever is longer.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"History of acute tyrosine kinase inhibitor (TKI)-related pancreatitis within 6 months of study entry. Active chronic pancreatitis, or pancreatic disease due to any cause.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05304377,exc003,exclusion,condition,"[""general""]",condition,=,,,QTc \>470 ms.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc001,inclusion,condition,"[""general""]",condition,=,,,3.1.1 Patients must have the following:,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc002,inclusion,condition,"[""general""]",condition,=,,,Histologically confirmed muscle invasive urothelial cell carcinoma of the bladder (pT2 - pT4),0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc003,inclusion,condition,"[""general""]",condition,=,,,Eligible for standard cisplatin/gemcitabine chemotherapy as determined by the treating Medical Oncologist,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc004,inclusion,condition,"[""general""]",condition,=,,,"1.2 Patients must have muscle-invasive urothelial cell carcinoma of the bladder (pT2 - pT4, N0-N1, M0,) as determined by bladder biopsy or trans-urethral resection of bladder tumor (TURBT) and staging",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc005,inclusion,condition,"[""general""]",condition,=,,,1.3 Androgen receptor positivity by IHC within the nucleus of tumor cells (as determined by study Pathologist) is required to receive study treatment.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc006,inclusion,condition,"[""general""]",condition,=,,,1.4 Patients previously treated with intravesical therapy for non-muscle invasive urothelial carcinoma of the bladder are eligible for enrollment if the agent used was not gemcitabine or a platinum-co,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc007,inclusion,demographic,"[""age""]",age,>=,18,years,"1.5 Age ≥18 years.

Because the safety and efficacy of Degarelix in pediatric patients have not been established, children (patients \<18 years of age) are excluded from this study.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc008,inclusion,condition,"[""general""]",condition,=,,,"1.6 ECOG performance status ≤2 (Karnofsky ≥60%, see Appendix A).",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc009,inclusion,condition,"[""general""]",condition,=,,,1.7 Patients must have adequate organ and marrow function as defined below:,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,inc010,inclusion,condition,"[""general""]",condition,=,,,"absolute neutrophil count ≥1,000/mcL",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,exc001,exclusion,condition,"[""general""]",condition,=,,,3.2.1 Patients who have previously received systemic or intravesical gemcitabine or platinum-containing chemotherapy,0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,exc002,exclusion,condition,"[""general""]",condition,=,,,"2.2 Patients taking testosterone, estrogen, or other sex hormone modifying agents are excluded from this study as these medications may interfere with the activity of the study drug, Degarelix.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,exc003,exclusion,condition,"[""general""]",condition,=,,,"2.3 Patients with uncontrolled intercurrent illness, as determined by the treating physician",0.85,2025-11-09T02:20:29.746530,cancer
NCT05839119,exc004,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"2.4 Patients who are pregnant or breastfeeding. (The effects of Degarelix on the developing human fetus are unknown. However, ""based on findings in animal studies, \[Degarelix\] can cause fetal harm a",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc001,inclusion,condition,"[""general""]",condition,=,,,"* Documented evidence of a pathogenic mutation at methionine-41 (M41) or neighboring splice site mutation (c.118-1, c.118-2) position in UBA1 mutation based on myeloid next-generation sequencing (NGS)",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc002,inclusion,condition,"[""general""]",condition,=,,,"Current or documented evidence of past involvement within 6 months prior to enrollment of at least one of the following organ systems by VEXAS syndrome: cutaneous (e.g., neutrophilic dermatosis, cutan",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc003,inclusion,condition,"[""general""]",condition,=,,,Receiving ongoing GC therapy (stable prednisone or prednisolone dose of 15-45 mg/day) leading up to enrollment. Note that patients who are stable on GC doses of 10-14 mg/day in addition to another non,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc004,inclusion,condition,"[""general""]",condition,=,,,Karnofsky Performance Status ≥50%,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc005,inclusion,condition,"[""general""]",condition,=,,,"Adequate organ function, meeting all the following criteria within 30 days prior to enrollment:",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc006,inclusion,condition,"[""general""]",condition,=,,,Aspartate aminotransferase (AST) and alanine aminotransferase (ALT) ≤3 × upper limit of normal (ULN),0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc007,inclusion,condition,"[""general""]",condition,=,,,Total bilirubin ≤4 × ULN (≤8 × ULN in the setting of Gilbert's syndrome),0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc008,inclusion,labvalue,"[""test""]",value,=,,,Creatinine clearance (CrCl) ≥30 mL/min based on the Cockcroft-Gault formula,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc009,inclusion,condition,"[""general""]",condition,=,,,Absolute neutrophil count ≥500/μL,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,inc010,inclusion,condition,"[""general""]",condition,=,,,Prothrombin time (PT) or international normalized ratio (INR) ≤1.5 × ULN (unless prolonged due to therapeutic anticoagulation),0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc001,exclusion,condition,"[""general""]",condition,=,,,* Prior allogenic hematopoietic stem cell transplant (allo-HSCT) or solid organ transplant (other than corneal).,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc002,exclusion,condition,"[""general""]",condition,=,,,"Current use of systemic GCs for conditions other than VEXAS syndrome, which, in the opinion of the Investigator, would interfere with adherence to a GC taper regimen and/or assessment of efficacy.",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc003,exclusion,condition,"[""general""]",condition,=,,,More than one prior admission to an intensive care unit due to a VEXAS Syndrome flare within the prior 6 months.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc004,exclusion,condition,"[""general""]",condition,=,,,Received ≥9 units of intensive red blood cell (RBC) transfusions in the 90 days prior to enrollment.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc005,exclusion,condition,"[""general""]",condition,=,,,"Known concurrent myelodysplastic syndrome (MDS) requiring antineoplastic treatment, or allo-HSCT, or known high-risk or very high-risk MDS based on the Revised International Prognostic Scoring System ",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc006,exclusion,condition,"[""general""]",condition,=,,,"Malignancy within 1 year prior to enrollment with the exception of MDS (per exclusion criterion), curatively treated non-melanoma skin cancer, or curatively treated carcinoma in situ. Patients with pr",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc007,exclusion,condition,"[""general""]",condition,=,,,"Exposure to hypomethylating agents (HMA) within 6 months prior to enrollment, or exposure to more than 4 cycles of HMAs at any time.",0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc008,exclusion,condition,"[""general""]",condition,=,,,Exposure to non-GC anti-inflammatory therapy or hematologic support therapy within protocol defined timeframes prior to enrollment,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc009,exclusion,condition,"[""general""]",condition,=,,,Exposure to anti-platelet therapy with the exception of low-dose aspirin (≤100 mg daily) within 28 days prior to enrollment.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06782373,exc010,exclusion,condition,"[""general""]",condition,=,,,"Known concomitant multiple myeloma, or serum M-protein ≥3 g/dL, involved-to uninvolved free light chain (FLC) ratio ≥100, or involved FLC level ≥100 mg/dL. Patients with MGUS may enroll.",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc001,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"* Participants must have suspected or confirmed clinically advanced stage (III-IV, defined as disease outside of the pelvis) ovarian, fallopian tube, or peritoneal cancer. If a patient has suspected o",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc002,inclusion,condition,"[""general""]",condition,=,,,Participants must meet one of the following clinical categories:,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc003,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Cohort 1: Patients with a new or suspected diagnosis of ovarian cancer who are deemed surgical candidates for primary cytoreductive surgery (as per their surgical gynecologic oncologist) and who have ,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc004,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"Cohort 2: Patients with newly diagnosed ovarian cancers who are being considered for either primary surgery or neoadjuvant chemotherapy by their surgical gynecologic oncologist, and who require a lapa",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc005,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"Cohort 3: Patients with recurrent ovarian cancer who are candidates for secondary cytoreduction, e.g. to confirm diagnosis of recurrent ovarian cancer and/or remove oligometastatic lesions.",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc006,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Cohort 4: Patients with newly diagnosed ovarian cancers who have undergone neoadjuvant chemotherapy and are deemed surgical candidates for interval debulking surgery (as per their surgical gynecologic,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc007,inclusion,demographic,"[""age""]",age,=,,,Participants must be 18 years of age or older.,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc008,inclusion,condition,"[""general""]",condition,=,,,Patients must be deemed medically stable to undergo both percutaneous procedures and standard-of-care surgical procedures by their treating gynecologic oncologist and medical oncologist.,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc009,inclusion,condition,"[""general""]",condition,=,,,Participants will undergo laboratory testing within 14 days\* prior to the microdevice placement.,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,inc010,inclusion,condition,"[""general""]",condition,=,,,"Patients must have absolute neutrophil count ≥ 1,500/mcL",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,exc001,exclusion,condition,"[""general""]",condition,=,,,"* Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illne",0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,exc002,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Pregnant women are excluded from this study because of the possible increased dose of radiation from imaging associated with the microdevice placement and the potential risk to the pregnancy of the bi,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,exc003,exclusion,condition,"[""general""]",condition,=,,,Uncorrectable bleeding or coagulation disorder known to cause increased risk with surgical or percutaneous biopsy procedures.,0.85,2025-11-09T02:20:29.746530,cancer
NCT04701645,exc004,exclusion,condition,"[""general""]",condition,=,,,"Significant risk factors (including, but not limited to, high risk of venous thrombosis, pulmonary embolism, stroke or myocardial infarction) precluding the safe cessation of anticoagulation medicatio",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,inc001,inclusion,demographic,"[""age""]",age,>=,18,years,1. Age ≥18 years.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,inc002,inclusion,condition,"[""general""]",condition,=,,,"Unresectable or metastatic, relapsed/refractory, clear cell renal cell carcinoma, cervical carcinoma, pancreatic adenocarcinoma, esophageal carcinoma, and malignant pleural mesothelioma.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,inc003,inclusion,condition,"[""general""]",condition,=,,,Eastern Cooperative Oncology Group performance status 0 or 1.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,inc004,inclusion,condition,"[""general""]",condition,=,,,"Adequate renal, liver, cardiac and pulmonary organ function.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,inc005,inclusion,demographic,"[""gender""]",gender,=,all,,"Female subjects of childbearing potential and male subjects must agree to use acceptable method(s) of contraception from enrollment through at least 12 months after CTX131 infusion.

Key",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc001,exclusion,condition,"[""general""]",condition,=,,,1. Prior treatment with anti-CD70 targeting agents,0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"History of certain central nervous system (CNS), cardiac or pulmonary conditions.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc003,exclusion,condition,"[""general""]",condition,=,,,"Presence of uncontrolled bacterial, viral, or fungal infection.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc004,exclusion,condition,"[""general""]",condition,=,,,"Active HIV, hepatitis B virus or hepatitis C virus infection.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc005,exclusion,condition,"[""general""]",condition,=,,,Primary immunodeficiency disorder or active autoimmune disease requiring steroids and/or other immunosuppressive therapy.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05795595,exc006,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Women who are pregnant or breastfeeding.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc001,inclusion,demographic,"[""age""]",age,>=,18,years,* Male or female and ≥ 18 years of age,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc002,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Histologically and/or cytologically confirmed primary diagnosis of R/M HNSCC,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc003,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Participants with oropharyngeal cancer will be required to have proof of p16 negative status submitted on the basis of a pathology report,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc004,inclusion,condition,"[""general""]",condition,=,,,"At least 1 measurable lesion by contrast CT or MRI scan according to RECIST v.1.1. Such lesions must not have been previously irradiated; if the measurable lesion(s) has been irradiated, clear progres",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc005,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"Participants must have failed prior therapy with an anti-PD-1/PD-L1 ICI and with platinum-based chemotherapy administered in combination or sequentially, in either the locally advanced or R/M setting.",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc006,inclusion,condition,"[""general""]",condition,=,,,Patient's tumor must be considered inoperable and incurable,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc007,inclusion,condition,"[""general""]",condition,=,,,Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1 with a life expectancy of at least 12 weeks,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc008,inclusion,condition,"[""general""]",condition,=,,,"For women of childbearing potential (WOCBP), documentation of negative serum pregnancy test within 30 days of randomization",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc009,inclusion,demographic,"[""gender""]",gender,=,male,,"For WOCBP and male participants whose sexual partners are of childbearing potential, agreement to use an effective method of contraception during the study and for at least 5 months after the last dos",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,inc010,inclusion,condition,"[""general""]",condition,=,,,Ability to give written informed consent and comply with protocol requirements,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc001,exclusion,condition,"[""general""]",condition,=,,,* Participants who have received \> 2 prior lines of anticancer therapy or prior treatment with cetuximab/alternative EGFR inhibitors for the treatment of R/M HNSCC,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of severe allergic or anaphylactic reactions or hypersensitivity to recombinant proteins or excipients in the investigational agent or cetuximab,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc003,exclusion,condition,"[""general""]",condition,=,,,Known or suspected untreated and uncontrolled brain metastases or leptomeningeal carcinomatosis Note: Participants with locally treated brain metastases are eligible provided 2 weeks have elapsed sinc,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc004,exclusion,condition,"[""general""]",condition,=,,,Prior treatment with any other investigational drug or biologic agent or radiation therapy before a washout has been completed (must be completed prior to randomization):,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc005,exclusion,condition,"[""general""]",condition,=,,,"2 weeks (14 days) or 5 half-lives, whichever is shorter, for chemotherapeutic agents, small molecules, and checkpoint inhibitors",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc006,exclusion,condition,"[""general""]",condition,=,,,"3 weeks (21 days) or 5 half-lives, whichever is shorter, for antibody-drug conjugates",0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc007,exclusion,condition,"[""general""]",condition,=,,,4 weeks (28 days) for cell therapies,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc008,exclusion,condition,"[""general""]",condition,=,,,2 weeks (14 days) for radiation therapy,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc009,exclusion,condition,"[""general""]",condition,=,,,Any unresolved and significant toxicity (National Cancer Institute Common Terminology Criteria for Adverse Events \[NCI-CTCAE\] version 5.0) Grade \> 2 from previous anticancer therapy (including radi,0.85,2025-11-09T02:20:29.746530,cancer
NCT06064877,exc010,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Significant cardiovascular disease, including: Cardiac failure New York Heart Association class III or IV; Myocardial infarction, severe or unstable angina within 6 months prior to randomization; Hist",0.85,2025-11-09T02:20:29.746530,cancer
NCT02325674,inc001,inclusion,condition,"[""general""]",condition,=,,,* Patients treated with metreleptin through commercial supply at the time or before enrolment into registry,0.85,2025-11-09T02:20:29.746530,diabetes
NCT02325674,inc002,inclusion,condition,"[""general""]",condition,=,,,Patients who provide a written consent,0.85,2025-11-09T02:20:29.746530,diabetes
NCT02325674,inc003,inclusion,condition,"[""general""]",condition,=,,,Patient coming off metreleptin clinical studies and continuing or restarting treatment with metreleptin through commercial supply,0.85,2025-11-09T02:20:29.746530,diabetes
NCT02325674,exc001,exclusion,condition,"[""general""]",condition,=,,,• Patients currently treated with an investigational agent as part of a clinical trial,0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,inc001,inclusion,demographic,"[""age""]",age,>=,18,years,* Age ≥ 18 years,0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,inc002,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,Diagnosis of Type 2 Diabetes with HA1c \>8.0,0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,inc003,inclusion,condition,"[""general""]",condition,=,,,"Current patients of the Family Healthcare Center, Reading Hospital Tower health.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,exc001,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,* Identified special populations (pregnancy or individuals currently incarcerated),0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,exc002,exclusion,condition,"[""general""]",condition,=,,,Patients without access to their own smart phone,0.85,2025-11-09T02:20:29.746530,diabetes
NCT05893927,exc003,exclusion,condition,"[""general""]",condition,=,,,Any patient who is unable to provide their own informed consent to participate in the study,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc001,inclusion,condition,"[""general""]",condition,=,,,1. Capable of giving and has provided a signed Informed Consent Form (ICF).,0.85,2025-11-09T02:20:29.746530,diabetes
